,Unnamed: 0,age,education,n_score,e_score,o_score,a_score,c_score,impulsiveness,ss,asian,black_asian,white_asian,white_black,other,white,other2,autralia,canada,new_zeland,ireland,uk,usa,male,female,alcohol,anphet,amyl,benzo,caffeine,cannabis,chocolate,cocaine,crack,ecstasy,heroine,ketamine,legal_h,lsd,meth,mushrooms,nicotine,semer,vsa
549,549,-0.95197,0.45468,-0.14882,-0.43999,-1.42424,0.76096,1.30612,-1.37983,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
550,550,0.49788,1.16365,-0.79151,1.2861,0.14143,-1.07533,1.13407,-0.21712,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,1,2,1,0,1,0,1,1,1,0,1,1,0,0
551,551,-0.95197,1.16365,1.72012,-1.50796,-0.17779,0.76096,0.25953,-0.21712,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
552,552,-0.07854,1.16365,1.02119,-1.92173,-0.45174,-0.01729,0.41594,-0.71126,-2.07848,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
553,553,-0.07854,1.98437,0.62967,0.47617,-0.45174,-0.01729,1.30612,0.52975,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
554,554,1.09449,1.16365,0.22393,-0.94779,-1.11902,-0.01729,0.93949,-0.71126,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
555,555,-0.95197,0.45468,-0.14882,-0.30033,0.29338,-0.15487,0.25953,-1.37983,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0
556,556,-0.07854,0.45468,-1.69163,0.96248,-0.17779,1.45039,1.30612,-0.71126,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
557,557,-0.95197,0.45468,-0.46725,-0.15487,-0.58331,0.94156,-0.14277,1.29221,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
558,558,1.09449,0.45468,-0.79151,0.00332,0.44585,0.28783,1.13407,0.19268,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
559,559,-0.95197,0.45468,1.02119,0.16767,-0.71727,0.28783,0.41594,-0.71126,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
560,560,0.49788,0.45468,0.62967,0.63779,0.44585,-1.07533,0.7583,-0.21712,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0
561,561,0.49788,1.16365,2.61139,0.47617,-1.55521,-0.30172,1.46191,-0.21712,-0.84637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
562,562,-0.07854,1.16365,0.82562,0.32197,-0.58331,-1.772,-0.27607,0.19268,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
563,563,1.09449,-0.61113,-0.46725,-0.43999,-0.01928,0.13136,-0.40581,1.86203,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0
564,564,1.09449,1.16365,0.31287,-0.80615,0.14143,0.59042,-0.78155,-0.71126,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
565,565,-0.95197,0.45468,0.91093,1.11406,-0.97631,0.94156,0.58489,-1.37983,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0
566,566,-0.95197,0.45468,1.8399,0.63779,1.24033,-0.91699,-0.52745,-0.21712,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0
567,567,0.49788,1.16365,1.02119,-0.80615,-0.17779,-0.30172,-0.00665,-0.21712,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
568,568,0.49788,1.98437,-0.34799,0.80523,-0.17779,-0.91699,2.63199,-0.71126,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
569,569,0.49788,-0.05921,0.22393,1.11406,-1.11902,-1.772,-0.40581,0.52975,0.7654,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
570,570,-0.95197,1.16365,-1.69163,1.93886,-0.17779,1.11406,1.81175,0.19268,0.7654,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
571,571,0.49788,-0.05921,1.23461,-1.23177,-1.68062,-1.07533,-0.65253,1.86203,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0
572,572,1.82213,-0.61113,-0.92104,0.96248,0.44585,-0.60633,-0.40581,0.52975,-0.21575,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
573,573,0.49788,0.45468,2.127,-1.50796,-1.82919,0.59042,-1.78169,-0.71126,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
574,574,0.49788,-1.7379,-1.86962,0.80523,-1.55521,-0.45321,1.13407,-0.21712,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0
575,575,-0.07854,1.16365,0.82562,0.32197,0.14143,0.59042,0.93949,-0.71126,-0.52593,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
576,576,-0.07854,0.45468,1.02119,0.80523,-0.71727,1.2861,-0.14277,-0.71126,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
577,577,1.09449,1.16365,1.02119,-0.15487,0.29338,1.11406,1.46191,-1.37983,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
578,578,-0.95197,1.16365,-0.14882,0.80523,0.58331,0.13136,0.7583,-0.21712,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
579,579,0.49788,-0.61113,-1.1943,0.00332,-1.11902,-0.01729,-1.92173,1.86203,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
580,580,-0.95197,-0.61113,-0.92104,1.58487,0.44585,-0.30172,-0.65253,0.88113,0.7654,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,1,0,2,2,2,0,0,2,0,1,0,0,0,0,2,0,0
581,581,0.49788,-0.05921,0.31287,1.2861,1.65653,-0.30172,0.93949,0.52975,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
582,582,-0.95197,-0.61113,0.62967,0.00332,-0.58331,0.43852,-0.40581,-0.21712,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,1,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0
583,583,-0.07854,0.45468,-0.24649,0.16767,-0.31776,-1.21213,0.7583,1.29221,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
584,584,-0.95197,-0.05921,0.73545,-0.57545,1.24033,-1.07533,-0.27607,0.52975,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0
585,585,-0.95197,-0.61113,0.31287,0.32197,-0.31776,0.76096,-1.78169,0.19268,0.7654,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,2,0,1,2,2,2,0,0,0,0,0,1,1,0,1,2,0,0
586,586,-0.07854,-1.7379,-0.46725,1.58487,0.44585,0.94156,0.12331,-0.21712,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0
587,587,1.82213,-0.61113,-1.32828,-0.15487,0.29338,-0.91699,0.41594,0.52975,0.07987,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
588,588,0.49788,-2.43591,-0.58016,0.00332,-0.58331,-0.60633,0.58489,-0.21712,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0
589,589,0.49788,0.45468,0.41667,-0.43999,-0.31776,-1.6209,1.63088,-0.21712,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
590,590,0.49788,-0.05921,-2.75696,0.96248,0.14143,0.43852,2.04506,-0.71126,-0.21575,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,2,2,2,0,1,0,0,0,1,0,0,0,2,0,0
591,591,-0.07854,-0.05921,-0.05188,0.96248,-0.01928,0.59042,0.58489,0.19268,0.7654,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,2,2,1,0,0,0,0,1,0,0,0,2,0,0
592,592,0.49788,-1.7379,-0.34799,-0.57545,-0.58331,-1.21213,-0.65253,1.29221,0.7654,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,1,1,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0
593,593,1.09449,-0.05921,0.31287,0.16767,-0.45174,-1.34289,0.41594,-0.21712,0.7654,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
594,594,-0.95197,-1.7379,-1.43907,0.80523,0.7233,0.94156,0.93949,0.52975,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,2,2,1,0,1,0,0,0,0,0,0,2,0,0
595,595,1.82213,-0.05921,-0.34799,-0.43999,-0.31776,-0.76096,0.58489,0.88113,1.2247,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,0,2,0,1,0,0,0,0
596,596,1.09449,-0.05921,0.04257,0.16767,-0.58331,0.43852,0.25953,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0
597,597,-0.95197,-0.61113,0.52135,-0.15487,0.29338,-0.01729,-0.89891,0.52975,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,2,0,0
598,598,1.09449,1.16365,0.73545,-0.57545,-0.58331,1.81866,0.12331,-0.71126,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
599,599,-0.95197,-0.61113,1.02119,1.11406,0.7233,0.13136,-1.0145,1.86203,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,0,0,2,2,2,1,0,1,0,1,1,0,0,1,2,0,0
600,600,-0.95197,-0.61113,0.52135,-1.6334,-1.11902,-2.07848,0.58489,0.52975,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,2,2,2,0,0,0,0,0,1,0,0,0,2,0,0
601,601,-0.95197,-0.61113,1.98437,-0.94779,0.7233,-0.60633,-1.0145,0.52975,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,2,2,1,0,0,0,0,0,2,1,1,1,2,0,0
602,602,-0.07854,0.45468,-0.67825,-0.80615,-0.45174,-1.47955,0.12331,-0.71126,-0.21575,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,2,2,2,0,0,0,0,0,0,1,0,1,2,0,0
603,603,0.49788,-0.61113,0.41667,0.32197,0.29338,0.94156,0.41594,-0.71126,-0.52593,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,2,0,0
604,604,1.82213,1.16365,-2.52197,1.11406,1.88511,1.2861,-1.0145,-0.71126,-0.52593,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
605,605,-0.95197,0.45468,-0.46725,0.00332,-1.11902,1.45039,-0.78155,-0.21712,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0
606,606,1.09449,-0.61113,-0.05188,0.00332,0.88309,2.03972,-0.14277,-0.71126,0.07987,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0
607,607,-0.07854,0.45468,-1.69163,1.2861,1.24033,0.13136,1.13407,0.52975,1.92173,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,2,1,1,2,2,2,2,0,1,0,1,1,0,0,1,0,0,2
608,608,1.82213,-0.05921,1.23461,-0.80615,-1.42424,1.11406,-1.5184,1.86203,-0.21575,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0
609,609,-0.07854,-0.61113,-0.92104,0.96248,0.88309,0.13136,-0.65253,0.19268,1.92173,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,2,2,0,0,1,0,0,1,0,0,0,2,0,0
610,610,-0.07854,0.45468,-0.67825,0.32197,-0.58331,1.2861,0.58489,0.52975,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,2,2,0,0,0,0,0,1,0,0,0,2,0,0
611,611,0.49788,0.45468,-1.1943,0.16767,-0.17779,-0.30172,-0.40581,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2,0,0,1,0,0,2,0,0,0,0,0,0
612,612,-0.07854,1.16365,1.98437,-0.30033,-0.31776,-1.6209,-0.65253,0.19268,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,0,2,2,2,2,1,0,0,0,0,2,0,0,0,2,0,0
613,613,-0.07854,-2.43591,-0.24649,0.63779,-0.71727,-0.91699,0.25953,1.29221,-0.21575,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,2,1,1,1,1,1,1,0,0,1,1,0,2,0,0
614,614,0.49788,1.16365,0.13606,-0.15487,-0.45174,0.76096,-0.27607,0.88113,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
615,615,1.09449,-0.61113,1.02119,0.16767,-0.17779,-0.60633,-1.0145,1.29221,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0
616,616,1.09449,-0.05921,-0.92104,1.2861,-0.31776,-0.60633,0.7583,-0.71126,0.07987,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,2,2,2,0,0,0,0,0,2,0,0,0,2,0,0
617,617,-0.07854,0.45468,-0.05188,1.11406,0.88309,0.13136,-0.00665,0.52975,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
618,618,1.82213,1.16365,-0.67825,-0.94779,0.7233,-0.91699,0.58489,-1.37983,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
619,619,-0.95197,-1.22751,0.52135,-1.37639,-0.45174,1.45039,-1.78169,1.29221,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,2,2,0,0,1,0,1,0,0,0,0,2,0,0
620,620,0.49788,1.16365,-0.92104,0.63779,-0.17779,-1.34289,0.25953,0.88113,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
621,621,0.49788,1.16365,-0.14882,0.47617,-0.31776,0.28783,1.63088,-0.71126,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
622,622,1.09449,1.16365,-0.34799,0.00332,-0.45174,-0.30172,-1.38502,1.86203,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
623,623,0.49788,1.98437,0.04257,0.00332,-1.27553,-0.01729,0.25953,-1.37983,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
624,624,0.49788,-0.05921,-0.34799,-0.57545,-0.58331,-0.91699,0.25953,-0.71126,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
625,625,0.49788,0.45468,-0.05188,-0.43999,-0.84732,-0.45321,0.41594,-0.21712,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
626,626,0.49788,1.98437,-1.69163,-0.94779,-1.55521,1.81866,0.58489,-2.55524,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,2,2,1,0,1,0,0,0,0,0,0,2,0,0
627,627,-0.07854,1.98437,1.23461,-1.09207,-1.27553,1.61108,0.25953,-1.37983,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2,0,0
628,628,1.09449,1.98437,-0.46725,0.47617,0.58331,0.28783,-0.14277,-0.21712,-2.07848,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0
629,629,0.49788,1.98437,0.52135,-0.30033,1.65653,0.28783,1.13407,-1.37983,-2.07848,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
630,630,-0.95197,0.45468,0.41667,-0.15487,-0.31776,2.23427,1.13407,-1.37983,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
631,631,-0.95197,0.45468,1.23461,-0.43999,-1.27553,-0.91699,0.7583,-1.37983,-2.07848,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
632,632,-0.07854,1.16365,-0.67825,1.74091,0.44585,0.13136,0.25953,-0.71126,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,1,2,1,0,0,0,0,1,0,0,0,2,0,0
633,633,0.49788,1.98437,1.23461,0.16767,-0.01928,-1.07533,-0.65253,-0.21712,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,1,2,2,2,2,2,0,2,0,1,1,0,0,0,2,0,0
634,634,0.49788,0.45468,-0.79151,-0.30033,-0.17779,1.11406,-0.52745,-0.71126,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
635,635,1.09449,0.45468,-0.67825,0.32197,-0.45174,0.43852,-0.00665,0.19268,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
636,636,0.49788,-0.05921,-0.34799,0.16767,-0.97631,0.76096,0.41594,-1.37983,-1.18084,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
637,637,-0.95197,0.45468,-0.24649,-0.57545,-1.42424,-0.15487,1.63088,-0.71126,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
638,638,-0.07854,-1.7379,-0.24649,1.74091,0.88309,1.2861,0.41594,0.52975,1.92173,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,2,2,2,1,0,1,0,0,0,0,0,0,2,0,0
639,639,1.09449,0.45468,-0.14882,-0.69509,0.44585,0.13136,-0.14277,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
640,640,0.49788,1.16365,-0.67825,0.96248,0.88309,2.23427,1.81175,-0.21712,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0
641,641,-0.07854,1.16365,-1.05308,0.63779,-0.31776,1.2861,1.30612,-0.71126,0.40148,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0
642,642,-0.07854,-0.61113,0.22393,-0.30033,-1.68062,0.59042,-0.65253,-0.21712,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,1,1,0,2,1,2,2,0,1,0,1,0,0,0,0,1,0,0
643,643,1.09449,0.45468,0.04257,-0.30033,-0.31776,-0.76096,-0.40581,1.29221,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
644,644,-0.95197,0.45468,-0.46725,-0.15487,-0.31776,-0.15487,0.7583,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
645,645,-0.95197,-0.61113,-1.43907,1.45421,1.06238,-1.6209,0.93949,-0.71126,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,2,2,2,1,0,1,0,0,1,0,1,1,2,0,0
646,646,0.49788,1.16365,1.13281,0.16767,1.06238,2.03972,-1.0145,1.29221,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,1,1,2,2,1,1,0,1,0,0,0,0,0,2,0,0
647,647,-0.07854,0.45468,-0.14882,0.80523,-1.27553,-0.01729,2.04506,0.19268,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
648,648,1.09449,1.16365,-0.46725,2.127,2.44904,1.61108,0.12331,1.29221,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,1,2,2,2,1,0,2,0,1,1,0,0,0,2,0,0
649,649,-0.07854,1.16365,0.62967,0.47617,0.44585,0.59042,-1.0145,0.19268,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,650,-0.95197,-0.61113,1.02119,1.2861,1.24033,-0.60633,-1.0145,0.19268,0.40148,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,2,1,1,2,2,2,1,0,1,0,1,2,2,1,1,2,0,1
651,651,-0.95197,-0.61113,-0.67825,0.63779,-0.01928,0.13136,-0.00665,1.29221,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0
652,652,0.49788,-1.7379,-0.34799,0.96248,-0.71727,0.43852,1.13407,-0.71126,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0
653,653,-0.07854,1.16365,-0.46725,1.74091,-0.45174,-0.15487,-1.0145,0.52975,0.7654,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,1,2,0,1,1,0,1,1,1,0,1,2,0,0
654,654,1.09449,-0.61113,1.23461,-0.57545,0.29338,-1.21213,-1.13788,1.29221,0.40148,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2,2,2,0,1,0,0,0,1,0,0,2,2,0,0
655,655,1.09449,-0.05921,1.13281,-1.37639,1.43533,-0.45321,-1.38502,1.86203,1.92173,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0
656,656,-0.95197,1.16365,0.62967,0.16767,0.44585,-0.30172,-0.52745,0.88113,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0
657,657,-0.07854,1.98437,-0.79151,1.45421,1.88511,-0.91699,-0.40581,1.29221,0.40148,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,1,0,0,2,2,2,2,0,1,0,0,0,0,0,0,2,0,0
658,658,-0.07854,1.16365,-1.32828,0.47617,-0.01928,1.11406,0.12331,-1.37983,-1.54858,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
659,659,-0.95197,0.45468,-0.24649,-1.09207,-0.71727,-0.15487,1.46191,-1.37983,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,2,0,0
660,660,-0.07854,0.45468,0.04257,0.16767,0.29338,2.03972,1.81175,0.52975,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
661,661,-0.07854,1.98437,1.23461,-1.23177,-0.31776,-1.34289,-1.38502,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0
